OBJECTID,route_id,direction_id,time_period,speed_mph,base64_url,org_id,agency,district_name,route_name,Shape_Length
2645,87,0,peak,18.48609394,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Rancho Santa Margarita - Laguna Niguel via Alicia,29735.2447731291
2646,87,0,all_day,18.47019118,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Rancho Santa Margarita - Laguna Niguel via Alicia,29735.2447731291
2647,87,1,offpeak,19.69699286,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Rancho Santa Margarita - Laguna Niguel via Alicia,30771.1468514962
2648,87,1,peak,18.03334871,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Rancho Santa Margarita - Laguna Niguel via Alicia,30771.1468514962
2649,87,1,all_day,18.89270699,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Rancho Santa Margarita - Laguna Niguel via Alicia,30771.1468514962
2650,38,0,offpeak,14.41668297,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Lakewood - Anaheim Hills via Del Amo / La Palma,40784.3729431942
2651,38,0,peak,13.98774875,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Lakewood - Anaheim Hills via Del Amo / La Palma,40784.3729431942
2652,38,0,all_day,14.24453361,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Lakewood - Anaheim Hills via Del Amo / La Palma,40784.3729431942
2653,38,1,offpeak,15.44415494,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Lakewood - Anaheim Hills via Del Amo / La Palma,41246.9368148502
2654,38,1,peak,14.27096185,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Lakewood - Anaheim Hills via Del Amo / La Palma,41246.9368148502
2655,38,1,all_day,14.92660994,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Lakewood - Anaheim Hills via Del Amo / La Palma,41246.9368148502
2656,54,0,offpeak,14.74750223,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Garden Grove - Orange via Chapman Ave,33050.6485044319
2657,54,0,peak,14.16395381,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Garden Grove - Orange via Chapman Ave,33050.6485044319
2658,54,0,all_day,14.42815285,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Garden Grove - Orange via Chapman Ave,33050.6485044319
2659,54,1,offpeak,14.35080992,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Garden Grove - Orange via Chapman Ave,32792.9313055654
2660,54,1,peak,13.7718163,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Garden Grove - Orange via Chapman Ave,32792.9313055654
2661,54,1,all_day,14.06914496,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Garden Grove - Orange via Chapman Ave,32792.9313055654
2662,177,1,offpeak,18.05170735,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Foothill Ranch - Laguna Hills via Lake Forest Drive/Los Alisos,17230.4587371749
2663,177,1,peak,16.56732128,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Foothill Ranch - Laguna Hills via Lake Forest Drive/Los Alisos,17230.4587371749
2664,177,1,all_day,17.26724885,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Foothill Ranch - Laguna Hills via Lake Forest Drive/Los Alisos,17230.4587371749
2665,177,0,offpeak,16.45205935,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Foothill Ranch - Laguna Hills via Lake Forest Drive/Los Alisos,19786.3635347867
2666,177,0,peak,16.30131876,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Foothill Ranch - Laguna Hills via Lake Forest Drive/Los Alisos,19786.3635347867
2667,177,0,all_day,16.38014671,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Foothill Ranch - Laguna Hills via Lake Forest Drive/Los Alisos,19786.3635347867
2668,29,0,offpeak,13.68781347,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,La Habra - Huntington Beach via Beach Blvd,40752.9229240155
2669,29,0,peak,12.69396443,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,La Habra - Huntington Beach via Beach Blvd,40752.9229240155
2670,29,0,all_day,13.25509638,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,La Habra - Huntington Beach via Beach Blvd,40752.9229240155
2671,29,1,offpeak,13.38461117,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,La Habra - Huntington Beach via Beach Blvd,45434.2213072505
2672,29,1,peak,13.20452945,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,La Habra - Huntington Beach via Beach Blvd,45434.2213072505
2673,29,1,all_day,13.30814539,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,La Habra - Huntington Beach via Beach Blvd,45434.2213072505
2674,46,0,offpeak,13.41277547,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Long Beach - Orange via Ball Road/Taft,29747.326118595
2675,46,0,peak,12.59437707,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Long Beach - Orange via Ball Road/Taft,29747.326118595
2676,46,0,all_day,13.07176008,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Long Beach - Orange via Ball Road/Taft,29747.326118595
2677,46,1,offpeak,14.63969756,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Long Beach - Orange via Ball Road/Taft,29654.4347015276
2678,46,1,peak,12.98831813,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Long Beach - Orange via Ball Road/Taft,29654.4347015276
2679,46,1,all_day,13.86374778,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Long Beach - Orange via Ball Road/Taft,29654.4347015276
2680,1,1,offpeak,19.59433754,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Long Beach - San Clemente via Pacific Coast Hwy,91427.6379659202
2681,1,1,peak,18.97327015,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Long Beach - San Clemente via Pacific Coast Hwy,91427.6379659202
2682,1,1,all_day,19.24971465,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Long Beach - San Clemente via Pacific Coast Hwy,91427.6379659202
2683,1,0,offpeak,19.35448844,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Long Beach - San Clemente via Pacific Coast Hwy,88648.8042469271
2684,1,0,peak,18.85002292,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Long Beach - San Clemente via Pacific Coast Hwy,88648.8042469271
2685,1,0,all_day,19.11346244,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Long Beach - San Clemente via Pacific Coast Hwy,88648.8042469271
2686,57,0,offpeak,12.54714961,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Brea - Newport Beach via State College/Bristol,45675.690807965
2687,57,0,peak,11.36122294,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Brea - Newport Beach via State College/Bristol,45675.690807965
2688,57,0,all_day,12.00820454,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Brea - Newport Beach via State College/Bristol,45675.690807965
2689,57,1,offpeak,11.81887429,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Brea - Newport Beach via State College/Bristol,45255.2069661469
2690,57,1,peak,11.3320056,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Brea - Newport Beach via State College/Bristol,45255.2069661469
2691,57,1,all_day,11.61213479,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Brea - Newport Beach via State College/Bristol,45255.2069661469
2692,47,1,offpeak,12.91238776,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Fullerton - Newport Beach via Anaheim/Haster/Fairview,43246.818733565
2693,47,1,peak,12.40599225,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Fullerton - Newport Beach via Anaheim/Haster/Fairview,43246.818733565
2694,47,1,all_day,12.68580912,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Fullerton - Newport Beach via Anaheim/Haster/Fairview,43246.818733565
2695,47,0,offpeak,12.77458196,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Fullerton - Newport Beach via Anaheim/Haster/Fairview,43480.3970415011
2696,47,0,peak,12.14550099,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Fullerton - Newport Beach via Anaheim/Haster/Fairview,43480.3970415011
2697,47,0,all_day,12.48581543,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Fullerton - Newport Beach via Anaheim/Haster/Fairview,43480.3970415011
2698,37,1,offpeak,13.82275408,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,La Habra - Fountain Valley via Euclid St,37180.4948189927
2699,37,1,peak,13.8086023,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,La Habra - Fountain Valley via Euclid St,37180.4948189927
2700,37,1,all_day,13.81610344,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,La Habra - Fountain Valley via Euclid St,37180.4948189927
2701,37,0,offpeak,12.15861917,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,La Habra - Fountain Valley via Euclid St,32868.6524416379
2702,37,0,peak,12.67566761,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,La Habra - Fountain Valley via Euclid St,32868.6524416379
2703,37,0,all_day,12.3963487,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,La Habra - Fountain Valley via Euclid St,32868.6524416379
2704,42,1,offpeak,13.55071477,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Seal Beach - Orange via Seal Beach/Los Alamitos/Lincoln,30871.1892124828
2705,42,1,peak,12.74268298,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Seal Beach - Orange via Seal Beach/Los Alamitos/Lincoln,30871.1892124828
2706,42,1,all_day,13.19964146,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Seal Beach - Orange via Seal Beach/Los Alamitos/Lincoln,30871.1892124828
2707,42,0,offpeak,12.72160421,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Seal Beach - Orange via Seal Beach/Los Alamitos/Lincoln,27773.5872150137
2708,42,0,peak,11.97758896,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Seal Beach - Orange via Seal Beach/Los Alamitos/Lincoln,27773.5872150137
2709,42,0,all_day,12.39323733,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Seal Beach - Orange via Seal Beach/Los Alamitos/Lincoln,27773.5872150137
2710,560,1,offpeak,14.43485993,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Long Beach - Santa Ana via Westminster / 17th,19770.7450129451
2711,560,1,peak,13.08786761,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Long Beach - Santa Ana via Westminster / 17th,19770.7450129451
2712,560,1,all_day,13.68823905,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Long Beach - Santa Ana via Westminster / 17th,19770.7450129451
2713,560,0,offpeak,15.1731594,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Long Beach - Santa Ana via Westminster / 17th,20612.3802689371
2714,560,0,peak,14.28752343,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Long Beach - Santa Ana via Westminster / 17th,20612.3802689371
2715,560,0,all_day,14.71702959,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Long Beach - Santa Ana via Westminster / 17th,20612.3802689371
2716,123,1,offpeak,16.43323716,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Goldenwest Transportation Center - Anaheim Canyon Metrolink Station,51384.329398782
2717,123,1,peak,15.21806871,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Goldenwest Transportation Center - Anaheim Canyon Metrolink Station,51384.329398782
2718,123,1,all_day,15.83893932,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Goldenwest Transportation Center - Anaheim Canyon Metrolink Station,51384.329398782
2719,123,0,offpeak,15.6098247,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Goldenwest Transportation Center - Anaheim Canyon Metrolink Station,52091.7085664925
2720,123,0,peak,15.44217117,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Goldenwest Transportation Center - Anaheim Canyon Metrolink Station,52091.7085664925
2721,123,0,all_day,15.53072495,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Goldenwest Transportation Center - Anaheim Canyon Metrolink Station,52091.7085664925
2722,30,1,offpeak,14.14820415,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Cerritos - Anaheim Hills via Orangethorpe Ave,36133.8788550774
2723,30,1,peak,13.93042457,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Cerritos - Anaheim Hills via Orangethorpe Ave,36133.8788550774
2724,30,1,all_day,14.0332868,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Cerritos - Anaheim Hills via Orangethorpe Ave,36133.8788550774
2725,30,0,offpeak,14.59061635,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Cerritos - Anaheim Hills via Orangethorpe Ave,38739.8566235713
2726,30,0,peak,14.21886347,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Cerritos - Anaheim Hills via Orangethorpe Ave,38739.8566235713
2727,30,0,all_day,14.3936408,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Cerritos - Anaheim Hills via Orangethorpe Ave,38739.8566235713
2728,71,1,offpeak,14.02835558,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Yorba Linda - Newport Beach via Tustin/Red Hill/Newport,45756.737310635
2729,71,1,peak,12.62984321,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Yorba Linda - Newport Beach via Tustin/Red Hill/Newport,45756.737310635
2730,71,1,all_day,13.36195105,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Yorba Linda - Newport Beach via Tustin/Red Hill/Newport,45756.737310635
2731,71,0,offpeak,13.15698949,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Yorba Linda - Newport Beach via Tustin/Red Hill/Newport,45989.0097178483
2732,71,0,peak,13.19146979,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Yorba Linda - Newport Beach via Tustin/Red Hill/Newport,45989.0097178483
2733,71,0,all_day,13.17512188,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Yorba Linda - Newport Beach via Tustin/Red Hill/Newport,45989.0097178483
2734,42A,1,offpeak,12.39830968,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Seal Beach - Orange via Seal Beach/Los Alamitos/Lincoln,46085.4977494564
2735,42A,1,peak,13.52944723,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Seal Beach - Orange via Seal Beach/Los Alamitos/Lincoln,46085.4977494564
2736,42A,1,all_day,13.06837976,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Seal Beach - Orange via Seal Beach/Los Alamitos/Lincoln,46085.4977494564
2737,42A,0,offpeak,12.65407047,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Seal Beach - Orange via Seal Beach/Los Alamitos/Lincoln,45227.5531047378
2738,42A,0,peak,13.06604213,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Seal Beach - Orange via Seal Beach/Los Alamitos/Lincoln,45227.5531047378
2739,42A,0,all_day,12.88663797,aHR0cHM6Ly9vY3RhLm5ldC9jdXJyZW50L2dvb2dsZV90cmFuc2l0LnppcA==,recfma7GNR5lQTTTg,Orange County Transportation Authority,12 - Irvine,Seal Beach - Orange via Seal Beach/Los Alamitos/Lincoln,45227.5531047378
2740,76743,0,offpeak,22.96255816,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9odW1ib2xkdGNvdW50eS1jYS11cy9odW1ib2xkdGNvdW50eS1jYS11cy56aXA=,recynxkqEoo9dJEvw,City of Eureka,01 - Eureka,Redwood Transit System,39642.5294792252
